注文ID,モール名,ショップID,ショップ名,モール注文番号,モール注文日時,注文取込日時,注文ステータス,決済方法区分,注文者氏名,注文者郵便番号,都道府県,市区町村,町名・番地以降,注文者電話番号,注文備考,商品合計金額,配送料合計,決済手数料合計,ラッピング手数料合計,消費税合計,ポイント利用合計,クーポン利用合計,出荷ステータス,保留状態,配送伝票番号,倉庫,送付先氏名,送付先郵便番号,送付先都道府県,送付先市区町村,送付先町名・番地以降,送付先電話番号,配送方法,お届け指定日,お届け指定時間帯,配送備考,倉庫備考,ギフト備考,出荷依頼番号,出荷依頼日時,配送会社,SKUコード,商品ID,商品名,注文個数,商品単価,税率,消費税,税込別,配送サービス種別,セット区分,セット構成品商品ID,セット構成品名,構成品数,置き配場所
223927000,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0893849927,2026/08/24 20:35:58,2026/08/24 20:38:00,完了,クレジットカード,渡邊 彩香,963-8041,福島県,郡山市,富田町日吉ヶ丘106番地,080-5741-3950,[配送日時指定:],3300,0,0,0,300,1805,495,出荷済,未保留,680662168561,自社倉庫,渡邊 彩香,963-8041,福島県,郡山市,富田町日吉ヶ丘106番地,080-5741-3950,メール便,,,,,,,2026/08/25 11:01:41,日本郵便,ph5099-1,71032-00000925,【8月31日までセール価格】調光 サングラス UVカット 紫外線 ブルーライトカット レディース メンズ 伊達メガネ カラーレンズ おしゃれ 眼鏡 ボストン 女性  ブランド ファッション バイカラーケース付 鯖江メーカーデザイン GG eyewear ph5099,1,3300,10,300,1,通常,0,,,,指定なし
223928080,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0833400107,2026/08/24 20:39:19,2026/08/24 20:41:09,完了,クレジットカード,加藤 直子,062-0022,北海道,札幌市豊平区,月寒西二条６丁目２番３５号,080-1112-1158,[配送日時指定:],9130,0,0,0,830,0,1369,出荷済,未保留,490806773424,自社倉庫,加藤 直子,062-0022,北海道,札幌市豊平区,月寒西二条６丁目２番３５号,080-1112-1158,宅配便,,,,,,,2026/08/25 10:22:17,ヤマト運輸,bdr-1002-2-15,71032-00000104,【24日20時?マラソンクーポン価格】BEAMS DESIGN 老眼鏡 折りたたみ 携帯 レディース メンズ 女性用 男性用 おしゃれ コンパクト スクエア リーディンググラス シニアグラス ブラックマット ブラウンデミ 専用ケース付 ギフト ビームス デザイン BDR-1002,1,6380,10,580,1,通常,0,,,,指定なし
223928080,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0833400107,2026/08/24 20:39:19,2026/08/24 20:41:09,完了,クレジットカード,加藤 直子,062-0022,北海道,札幌市豊平区,月寒西二条６丁目２番３５号,080-1112-1158,[配送日時指定:],9130,0,0,0,830,0,1369,出荷済,未保留,490806773424,自社倉庫,加藤 直子,062-0022,北海道,札幌市豊平区,月寒西二条６丁目２番３５号,080-1112-1158,宅配便,,,,,,,2026/08/25 10:22:17,ヤマト運輸,fll-4000-1-15,71032-00001971,老眼鏡 0.5度数から おしゃれ レディース ブルーライトカット 紫外線 uv ボストン かわいい メガネ 老眼 度付き リーディンググラス 30代 40代 50代 女性 クラシック クリアカラー シニアグラス FEELLIFE FLL-4000,1,2750,10,250,1,通常,0,,,,指定なし
223928387,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0882549872,2026/08/24 20:40:32,2026/08/24 20:42:11,完了,クレジットカード,古武家 百花,432-8068,静岡県,浜松市中央区,大平台2-48-9レイクヒルズM202,080-1920-4931,[配送日時指定:],1001,0,0,0,91,0,0,出荷済,未保留,490806773435,自社倉庫,古武家 百花,432-8068,静岡県,浜松市中央区,大平台2-48-9レイクヒルズM202,080-1920-4931,宅配便,,,,,,,2026/08/25 10:22:18,ヤマト運輸,hy-8042-blk,71032-00001331,メガネケース ハード コンパクト 小さめ 軽量 シンプル デザイン 上品 本革 風 PUレザー ファブリック調 おしゃれ 低価格 女性用 男性用 メガネ 眼鏡 めがね サングラス PCメガネ 老眼鏡 マグネットタイプ 眼鏡ケース 贈り物 HY-8042,1,1001,10,91,1,通常,0,,,,指定なし
223929020,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0858449922,2026/08/24 20:42:44,2026/08/24 20:44:11,完了,クレジットカード,小林 美子,034-0013,青森県,十和田市,東十一番町20-24,090-8783-0504,[配送日時指定:],4180,0,0,0,380,0,627,出荷済,未保留,680662168572,自社倉庫,小林 美子,034-0013,青森県,十和田市,東十一番町20-24,090-8783-0504,メール便,,,,,,,2026/08/25 11:01:41,日本郵便,gg5099-2-20,71032-00000768,【24日20時?マラソンクーポン価格】メガネ 度付き 度入り 眼鏡 UVカット ブルーライトカット 近視 お得 レディース メンズ おしゃれ 可愛い かわいい ボストン 予備 エマージェンシー  セカンドメガネ バイカラーケース 鯖江メーカーデザイン GG eyewear gg5099,1,4180,10,380,1,通常,0,,,,指定なし
223929643,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0989849817,2026/08/24 20:44:45,2026/08/24 20:46:10,完了,クレジットカード,佐藤 大輔,343-0807,埼玉県,越谷市,赤山町5-7-53 エクシオ越谷３０６,090-7941-6207,[配送日時指定:],4158,0,0,0,378,0,623,出荷済,未保留,490806773446,自社倉庫,佐藤 大輔,343-0807,埼玉県,越谷市,赤山町5-7-53 エクシオ越谷３０６,090-7941-6207,宅配便,,,,,,,2026/08/25 10:22:18,ヤマト運輸,uk-001-002-1B,71032-00001304,【8月31日までセール価格】高機能トリプルカットレンズ PCメガネ サングラス 伊達メガネ ブルーライトカット UVカット イエローライト 紫外線 勉強用 読書 作業用 美眼 軽い 眼鏡 おしゃれ レディース メンズ 学生 プレゼント 鯖江メーカーデザイン ukaru,1,4158,10,378,1,通常,0,,,,指定なし
223933616,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0871800091,2026/08/24 20:57:11,2026/08/24 20:58:58,完了,クレジットカード,余野 伸恵,572-0071,大阪府,寝屋川市,豊里町28番7号,072-865-7821,[配送日時指定:],2860,0,0,0,260,0,428,出荷済,未保留,490806773450,自社倉庫,余野 伸恵,572-0071,大阪府,寝屋川市,豊里町28番7号,072-865-7821,宅配便,,,,,,,2026/08/25 10:22:19,ヤマト運輸,kibi-s-s3,71032-00001673,割れにくい リサイクルペット樹脂 皿 陶器 高級感 重厚感 肉厚 器 食器 食卓 キッチン リビング 電子レンジ 食洗器 使い心地 日本製 石川県産 サステナブル エコ 3R 選べるデザイン マットカラー 誕生日 贈り物 ギフト 父の日,1,1430,10,130,1,通常,0,,,,指定なし
223933616,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0871800091,2026/08/24 20:57:11,2026/08/24 20:58:58,完了,クレジットカード,余野 伸恵,572-0071,大阪府,寝屋川市,豊里町28番7号,072-865-7821,[配送日時指定:],2860,0,0,0,260,0,428,出荷済,未保留,490806773450,自社倉庫,余野 伸恵,572-0071,大阪府,寝屋川市,豊里町28番7号,072-865-7821,宅配便,,,,,,,2026/08/25 10:22:19,ヤマト運輸,kibi-s-t3,71032-00001683,割れにくい リサイクルペット樹脂 皿 陶器 高級感 重厚感 肉厚 器 食器 食卓 キッチン リビング 電子レンジ 食洗器 使い心地 日本製 石川県産 サステナブル エコ 3R 選べるデザイン マットカラー 誕生日 贈り物 ギフト 父の日,1,1430,10,130,1,通常,0,,,,指定なし
223939709,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0999549849,2026/08/24 21:19:39,2026/08/24 21:21:06,完了,クレジットカード,樋口 未智,385-0007,長野県,佐久市,新子田1888-3,090-2335-5033,[配送日時指定:],3300,0,0,0,300,0,495,出荷済,未保留,680662168583,自社倉庫,樋口 未智,385-0022,長野県,佐久市,岩村田1043-1 ロイヤルオーク3 101,090-2335-5033,メール便,,,,,,,2026/08/25 11:01:42,日本郵便,ohari-2-2,71032-00001522,【24日20時?マラソンクーポン価格】小さなお針箱 裁縫セット ソーイングセット 裁縫道具 裁縫箱 日本製 国産 金沢 伝統工芸 引き出物 かわいい おしゃれ レトロ 旅行 携帯 桐箱 麻の葉 青海波 燕三条 はさみ 糸 ワンタッチ針 ミニ ヒロ OHARI-2,1,3300,10,300,1,通常,0,,,,指定なし
223941077,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0688300190,2026/08/24 21:24:58,2026/08/24 21:26:29,完了,コンビニ決済,澁谷 睦史,957-0062,新潟県,新発田市,富塚町1-4-12,090-2662-6066,[配送日時指定:]16:00-18:00,7920,0,0,0,720,0,1188,出荷済,未保留,490806773461,自社倉庫,澁谷 睦史,957-0062,新潟県,新発田市,富塚町1-4-12,090-2662-6066,宅配便,,1618,,,,,2026/08/25 10:22:19,ヤマト運輸,clt01-l-bk,71032-00001730,【24日20時?マラソンクーポン価格】colm 日本製 レザートレイ Lサイズ 本革 メガネトレー キャッシュトレー おしゃれ 長方形 レザートレー 小物入れ 革 トレイ ペントレー アクセサリートレイ 立体 収納 ケース 眼鏡置き トレー キャッシュトレイ ギフト CLT01-L,1,7920,10,720,1,通常,0,,,,指定なし
223941082,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0033200254,2026/08/24 21:25:27,2026/08/24 21:26:30,完了,クレジットカード,伊藤 里香,390-0831,長野県,松本市,井川城2-8-8 セジュール・ケイＡ102,090-1832-8901,[配送日時指定:],3740,0,0,0,340,0,561,出荷済,未保留,680662168594,自社倉庫,伊藤 里香,390-0831,長野県,松本市,井川城2-8-8 セジュール・ケイＡ102,090-1832-8901,メール便,,,,,,,2026/08/25 11:01:42,日本郵便,ohari-1-1,71032-00001519,【24日20時?マラソンクーポン価格】小さなお針箱 裁縫セット ソーイングセット 裁縫道具 裁縫箱 日本製 国産 金沢 伝統工芸 引き出物 かわいい おしゃれ レトロ 旅行 携帯 桐箱 漆 山中塗 燕三条 はさみ 糸 ワンタッチ針 ミニ ヒロ OHARI-1,1,3740,10,340,1,通常,0,,,,指定なし
223942653,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0858900045,2026/08/24 21:30:34,2026/08/24 21:32:09,完了,クレジットカード,石田 貴子,253-0045,神奈川県,茅ヶ崎市,十間坂1-6-26 フェニックス湘南302,090-6340-1170,[配送日時指定:],7150,0,0,0,650,81,1072,出荷済,未保留,680662168605,自社倉庫,石田 貴子,253-0045,神奈川県,茅ヶ崎市,十間坂1-6-26 フェニックス湘南302,090-6340-1170,メール便,,,,,,,2026/08/25 11:01:44,日本郵便,si-11r-1-20,71032-00001933,【24日20時?マラソンクーポン価格】栞 累進 老眼鏡 リーディンググラス シニアグラス 遠近両用 メガネ 紫外線 ブルーライト カット パソコン スマートフォン タブレット 折りたたみ 携帯 スリム レディース メンズ おしゃれ クラシック マットカラー SHIORI SI-11R,1,7150,10,650,1,通常,0,,,,指定なし
223942654,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0990149786,2026/08/24 21:31:05,2026/08/24 21:32:09,完了,コンビニ決済,大石 真未,340-0822,埼玉県,八潮市,大瀬1548-1,090-6929-0792,[配送日時指定:],3300,0,0,0,300,0,495,出荷済,未保留,680662168616,自社倉庫,大石 真未,340-0822,埼玉県,八潮市,大瀬1548-1,090-6929-0792,メール便,,,,,,,2026/08/25 11:01:44,日本郵便,ph5099-12,71032-00001818,【8月31日までセール価格】調光 サングラス UVカット 紫外線 ブルーライトカット レディース メンズ 伊達メガネ カラーレンズ おしゃれ 眼鏡 ボストン 女性  ブランド ファッション バイカラーケース付 鯖江メーカーデザイン GG eyewear ph5099,1,3300,10,300,1,通常,0,,,,指定なし
223946873,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0962149880,2026/08/24 21:46:53,2026/08/24 21:48:22,完了,クレジットカード,小谷 千代,272-0015,千葉県,市川市,鬼高3-12-39-319ファミール市川ガーデンプラザウエスト,047-376-2428,[配送日時指定:],7150,0,0,0,650,0,0,出荷済,未保留,680662168620,自社倉庫,小谷 千代,272-0015,千葉県,市川市,鬼高3-12-39-319ファミール市川ガーデンプラザウエスト,047-376-2428,メール便,,,,,,,2026/08/25 11:01:45,日本郵便,si-13-2-25,71032-00001403,【24日20時?マラソンクーポン価格】栞 老眼鏡 跳ね上げ式 リーディンググラス ブルーライトカット 薄型 非球面レンズ 折りたたみ式 コンパクト 薄い 軽い レディース メンズ おしゃれ シニアグラス 旅行 携帯 ラウンド 丸メガネ 鯖江メーカーデザイン SHIORI SI-13,1,7150,10,650,1,通常,0,,,,指定なし
223952304,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0934549946,2026/08/24 22:09:41,2026/08/24 22:11:26,完了,クレジットカード,羽生田 由佳,396-0301,長野県,伊那市,高遠町藤沢5823,0265-96-1150,[配送日時指定:],3740,0,0,0,340,0,561,出荷済,未保留,680662168631,自社倉庫,羽生田 由佳,396-0301,長野県,伊那市,高遠町藤沢5823,0265-96-1150,メール便,,,,,,,2026/08/25 11:01:45,日本郵便,ohari-1-1,71032-00001519,【24日20時?マラソンクーポン価格】小さなお針箱 裁縫セット ソーイングセット 裁縫道具 裁縫箱 日本製 国産 金沢 伝統工芸 引き出物 かわいい おしゃれ レトロ 旅行 携帯 桐箱 漆 山中塗 燕三条 はさみ 糸 ワンタッチ針 ミニ ヒロ OHARI-1,1,3740,10,340,1,通常,0,,,,指定なし
223952487,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0114000228,2026/08/24 22:10:53,2026/08/24 22:12:19,完了,クレジットカード,伊藤 和子,191-0065,東京都,日野市,旭が丘3-1-13グランシティ豊田401,090-9367-8153,[配送日時指定:],2970,0,0,0,270,0,445,出荷済,未保留,680662168642,自社倉庫,伊藤 和子,191-0065,東京都,日野市,旭が丘3-1-13グランシティ豊田401,090-9367-8153,メール便,,,,,,,2026/08/25 11:01:46,日本郵便,ph5012-1,71032-00001577,【8月31日までセール価格】調光 サングラス UVカット 紫外線 ブルーライトカット レディース メンズ 伊達メガネ カラーレンズ おしゃれ 眼鏡 クラウンパント 女性 ブランド ファッション バイカラーケース付 鯖江メーカーデザイン GG eyewear ph5012,1,2970,10,270,1,通常,0,,,,指定なし
223952489,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0968649947,2026/08/24 22:11:05,2026/08/24 22:12:19,完了,クレジットカード,伊東 美峰子,120-0005,東京都,足立区,綾瀬6-3-6-307 グリーンパーク綾瀬リバーサイド,090-4179-5365,[配送日時指定:],5500,0,0,0,500,4675,825,出荷済,未保留,680662168653,自社倉庫,伊東 美峰子,120-0005,東京都,足立区,綾瀬6-3-6-307 グリーンパーク綾瀬リバーサイド,090-4179-5365,メール便,,,,,,,2026/08/25 11:01:46,日本郵便,si-10-1-15,71032-00001099,【24日20時?マラソンクーポン価格】栞 老眼鏡 リーディンググラス ツートンカラー ブルーライトカット 薄型 非球面レンズ 折りたたみ式 コンパクト 薄い 軽い レディース 女性用 おしゃれ お洒落 旅行用 携帯用 特許商品 鯖江メーカーデザイン SHIORI SI-10,1,5500,10,500,1,通常,0,,,,指定なし
223954691,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044771,2026/08/24 22:18:11,2026/08/24 22:23:05,完了,PayPay,コヤマ キョウスケ,6712223,兵庫県,姫路市,青山南4-3-16,09085218684,,2420,0,0,0,220,0,0,出荷済,未保留,680662168664,自社倉庫,コヤマ キョウスケ,6712223,兵庫県,姫路市,青山南4-3-16,09085218684,メール便,,,,,,,2026/08/25 11:01:47,日本郵便,bsc-001-cyl,71032-00001588,メガネケース 日本製 おしゃれ バッグに付けられる 軽量 スリム 眼鏡ケース ソフトケース サングラス ケース メガネホルダー BSC-001,1,2420,10,220,1,通常,0,,,,
223954782,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0963100024,2026/08/24 22:21:54,2026/08/24 22:23:32,完了,クレジットカード,光川 まゆみ,113-0021,東京都,文京区,本駒込1-6-19-501,090-9322-7720,[配送日時指定:],5500,0,0,0,500,0,0,出荷済,未保留,490806773472,自社倉庫,光川 まゆみ,113-0021,東京都,文京区,本駒込1-6-19-501,090-9322-7720,宅配便,,,,,,,2026/08/25 10:22:20,ヤマト運輸,bdr-3002-1-20,71032-00000139,【24日20時?マラソンクーポン価格】BEAMS DESIGN 老眼鏡 リーディンググラス ブルーライトカット PCメガネ メタル メンズ レディース おしゃれ 眼鏡 ボストン シニアグラス ゴールド グレー +0.50から 専用ケース付 ギフト ビームスデザイン bdr-3002,1,5500,10,500,1,通常,0,,,,指定なし
223955655,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0008600323,2026/08/24 22:27:14,2026/08/24 22:28:17,完了,クレジットカード,平岩 美紀,252-0146,神奈川県,相模原市緑区,大山町１?３１?２７１０,090-9363-6634,[配送日時指定:],4950,0,0,0,450,0,742,出荷済,未保留,680662168675,自社倉庫,平岩 美紀,252-0146,神奈川県,相模原市緑区,大山町１?３１?２７１０,090-9363-6634,メール便,,,,,,,2026/08/25 11:01:48,日本郵便,si-01sa-2-15,71032-00000981,【24日20時?マラソンクーポン価格】栞 老眼鏡 リーディンググラス 薄型 非球面レンズ 折りたたみ式 コンパクト スリム 薄い 軽い レディース メンズ おしゃれ お洒落 シニアグラス 旅行 携帯用 外出 特許商品 オーバル 鯖江メーカーデザイン SHIORI SI-01SAP,1,4950,10,450,1,通常,0,,,,指定なし
223958161,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260824-0972000040,2026/08/24 22:40:15,2026/08/24 22:42:02,完了,クレジットカード,小田 恵子,512-0901,三重県,四日市市,大谷台1-41,090-9914-5539,[配送日時指定:],3520,0,0,0,320,0,528,出荷済,未保留,680662168686,自社倉庫,小田 恵子,512-0901,三重県,四日市市,大谷台1-41,090-9914-5539,メール便,,,,,,,2026/08/25 11:01:48,日本郵便,flw-001-002-1,71032-00001551,【8月31日までセール価格】サングラス 偏光 メンズ レディース uvカット 薄色サングラス レンズ メガネ 紫外線 男性 外仕事 軽量 疲れない 眩しくない 暑さ対策 作業服 日差し アウトドア ドライブ 運転 おしゃれ シンプル FEELLIFE FLW-001-002,1,3520,10,320,1,通常,0,,,,指定なし
